antiguedad,plan,metodo_pago,facturas_impagas,frecuencia_uso,tickets_soporte,tipo_contrato,cambios_plan,canal_adquisicion,churn
34,basico,transferencia_bancaria,1,23,5,mensual,1,referido,0
21,basico,transferencia_bancaria,3,30,10,mensual,1,referido,1
54,estandar,transferencia_bancaria,0,4,4,mensual,1,referido,0
6,basico,tarjeta_debito,2,7,1,mensual,2,referido,1
10,premium,tarjeta_credito,1,6,0,mensual,2,call_center,0
49,estandar,tarjeta_credito,3,15,7,mensual,3,call_center,0
15,estandar,tarjeta_credito,2,19,1,mensual,3,call_center,1
0,basico,transferencia_bancaria,2,24,0,anual,3,call_center,0
24,estandar,transferencia_bancaria,3,10,2,anual,0,redes_sociales,0
5,basico,tarjeta_debito,0,3,5,mensual,3,web,1
6,estandar,tarjeta_debito,0,1,7,anual,1,web,0
48,basico,transferencia_bancaria,2,0,7,mensual,0,web,1
31,premium,tarjeta_credito,3,15,9,mensual,3,web,0
35,basico,efectivo,3,18,5,mensual,3,call_center,1
4,basico,tarjeta_credito,2,0,6,mensual,3,web,1
58,estandar,efectivo,0,2,5,mensual,0,referido,0
56,estandar,transferencia_bancaria,0,25,6,mensual,3,web,0
45,basico,tarjeta_debito,3,22,5,mensual,1,call_center,0
57,basico,tarjeta_debito,2,25,2,mensual,2,redes_sociales,0
42,basico,tarjeta_credito,0,10,45,mensual,1,web,0
2,premium,tarjeta_credito,2,15,5,mensual,0,call_center,0
46,basico,efectivo,0,25,1,mensual,0,call_center,0
44,premium,efectivo,0,19,0,anual,1,call_center,0
49,basico,tarjeta_debito,1,1,3,mensual,2,referido,0
4,estandar,efectivo,3,27,8,anual,1,call_center,0
10,premium,efectivo,3,19,4,anual,3,call_center,0
31,premium,tarjeta_debito,0,19,10,mensual,1,call_center,0
33,premium,tarjeta_debito,2,3,2,anual,1,call_center,0
5,premium,tarjeta_debito,3,17,3,anual,0,referido,0
55,basico,transferencia_bancaria,3,12,1,mensual,1,call_center,0
10,premium,tarjeta_debito,0,1,6,mensual,0,referido,0
50,estandar,transferencia_bancaria,2,15,31,anual,0,referido,0
10,estandar,efectivo,2,1,5,mensual,3,referido,1
48,basico,efectivo,3,22,7,mensual,1,call_center,1
7,premium,tarjeta_credito,1,15,7,mensual,2,web,1
56,premium,tarjeta_debito,0,19,0,mensual,1,call_center,0
33,estandar,tarjeta_debito,1,14,2,anual,1,redes_sociales,0
20,estandar,transferencia_bancaria,3,12,5,anual,2,referido,0
52,estandar,tarjeta_credito,1,1,8,mensual,0,redes_sociales,1
4,premium,transferencia_bancaria,1,19,6,mensual,1,call_center,0
39,estandar,tarjeta_debito,2,11,9,mensual,3,call_center,0
4,basico,tarjeta_debito,0,19,9,mensual,0,call_center,0
12,premium,tarjeta_debito,2,15,4,anual,1,web,0
29,basico,tarjeta_debito,0,6,9,mensual,2,redes_sociales,0
3,estandar,efectivo,2,28,5,mensual,3,call_center,0
28,premium,tarjeta_debito,3,11,10,anual,2,call_center,0
43,premium,tarjeta_credito,0,14,5,mensual,2,call_center,0
39,basico,tarjeta_debito,2,9,4,mensual,1,call_center,1
26,basico,efectivo,2,28,1,mensual,0,call_center,0
8,estandar,efectivo,1,15,10,mensual,1,referido,1
41,estandar,tarjeta_credito,0,15,1,mensual,2,referido,0
24,premium,tarjeta_debito,2,15,5,mensual,3,web,0
59,estandar,tarjeta_debito,0,4,2,anual,0,referido,0
4,estandar,transferencia_bancaria,2,17,9,anual,1,referido,0
10,basico,tarjeta_credito,0,13,0,anual,0,redes_sociales,0
10,basico,tarjeta_debito,2,30,10,mensual,0,call_center,0
41,estandar,tarjeta_debito,0,2,5,mensual,3,web,0
13,premium,efectivo,2,15,7,mensual,3,call_center,1
47,basico,tarjeta_debito,3,14,0,mensual,0,redes_sociales,0
9,premium,transferencia_bancaria,2,6,4,mensual,2,call_center,1
6,basico,efectivo,2,11,1,mensual,1,redes_sociales,1
0,basico,efectivo,2,17,7,mensual,2,call_center,1
3,premium,transferencia_bancaria,2,27,8,anual,1,web,0
0,premium,transferencia_bancaria,1,30,0,mensual,2,referido,0
26,basico,tarjeta_debito,3,12,8,mensual,0,call_center,1
56,estandar,efectivo,0,24,5,mensual,1,web,0
48,basico,tarjeta_credito,1,11,4,anual,0,call_center,0
24,basico,tarjeta_debito,1,12,5,anual,3,call_center,0
16,estandar,tarjeta_credito,3,3,5,mensual,1,call_center,0
41,premium,efectivo,0,25,3,mensual,0,call_center,0
59,basico,tarjeta_credito,0,6,7,mensual,0,redes_sociales,0
18,basico,efectivo,1,9,8,mensual,0,call_center,1
59,estandar,tarjeta_credito,1,15,8,mensual,3,web,0
16,estandar,tarjeta_debito,3,15,1,anual,1,redes_sociales,0
1,premium,efectivo,0,11,8,anual,1,web,0
50,basico,efectivo,0,17,8,mensual,1,call_center,0
53,premium,tarjeta_credito,1,1,4,mensual,3,call_center,0
55,estandar,transferencia_bancaria,1,28,4,mensual,0,redes_sociales,1
49,premium,transferencia_bancaria,3,16,2,mensual,0,web,0
46,estandar,efectivo,2,3,4,mensual,1,call_center,0
27,basico,tarjeta_debito,0,15,6,mensual,0,web,0
37,premium,tarjeta_debito,2,12,3,anual,0,web,0
45,estandar,transferencia_bancaria,0,12,8,mensual,2,web,0
39,estandar,efectivo,1,3,1,mensual,2,referido,1
54,estandar,tarjeta_debito,2,28,6,mensual,0,web,0
27,estandar,tarjeta_debito,2,21,2,anual,3,web,0
2,estandar,tarjeta_debito,1,2,1,mensual,2,referido,0
49,estandar,efectivo,3,25,7,mensual,2,web,1
55,basico,tarjeta_credito,1,3,8,mensual,2,redes_sociales,0
0,estandar,efectivo,3,20,8,mensual,0,referido,1
16,premium,tarjeta_debito,0,6,7,mensual,3,call_center,0
24,basico,tarjeta_credito,0,15,0,mensual,0,redes_sociales,0
50,basico,tarjeta_debito,1,4,2,mensual,3,web,0
20,estandar,tarjeta_debito,1,9,5,mensual,0,web,0
8,estandar,tarjeta_credito,3,3,5,mensual,3,referido,0
56,estandar,transferencia_bancaria,1,12,6,mensual,1,referido,0
51,estandar,tarjeta_debito,3,24,4,anual,1,call_center,0
35,premium,tarjeta_credito,0,30,0,anual,2,call_center,0
9,premium,efectivo,1,8,2,mensual,3,web,1
41,basico,transferencia_bancaria,1,21,8,anual,0,redes_sociales,0
9,estandar,tarjeta_debito,3,29,5,anual,1,call_center,0
8,premium,efectivo,2,12,9,mensual,2,call_center,0
44,basico,tarjeta_credito,2,9,9,mensual,1,call_center,1
27,estandar,efectivo,1,15,5,mensual,3,call_center,0
14,estandar,tarjeta_debito,1,9,4,mensual,3,referido,0
4,estandar,tarjeta_debito,2,5,8,mensual,1,referido,1
6,premium,tarjeta_debito,2,0,9,mensual,2,redes_sociales,0
14,basico,tarjeta_debito,1,3,0,mensual,3,call_center,0
56,estandar,efectivo,2,15,5,mensual,0,referido,0
13,estandar,efectivo,0,28,4,anual,1,referido,0
3,premium,tarjeta_debito,1,27,5,anual,3,call_center,0
43,estandar,tarjeta_debito,1,2,5,mensual,1,referido,0
41,basico,tarjeta_credito,2,23,2,anual,3,referido,0
5,basico,transferencia_bancaria,2,7,3,mensual,3,redes_sociales,1
33,basico,transferencia_bancaria,1,15,6,anual,2,redes_sociales,0
50,basico,tarjeta_debito,0,2,5,mensual,1,call_center,0
4,premium,tarjeta_credito,2,30,5,mensual,0,call_center,1
50,premium,transferencia_bancaria,2,2,4,anual,2,call_center,0
43,basico,tarjeta_credito,2,30,6,mensual,3,call_center,1
58,estandar,tarjeta_debito,2,21,5,mensual,1,call_center,0
36,estandar,tarjeta_credito,1,19,4,anual,2,call_center,0
35,estandar,transferencia_bancaria,2,25,7,mensual,1,web,0
29,estandar,efectivo,3,15,10,anual,2,redes_sociales,0
50,estandar,efectivo,2,9,5,mensual,1,referido,0
45,estandar,tarjeta_debito,2,5,6,anual,3,web,0
49,estandar,transferencia_bancaria,2,3,5,mensual,3,referido,0
39,estandar,efectivo,0,4,9,mensual,1,referido,1
34,basico,tarjeta_credito,2,28,8,mensual,0,redes_sociales,0
18,basico,tarjeta_credito,2,29,5,mensual,3,web,1
55,estandar,tarjeta_debito,2,3,2,mensual,1,web,1
41,estandar,tarjeta_credito,1,3,2,mensual,2,referido,0
48,basico,tarjeta_credito,2,13,6,mensual,2,redes_sociales,0
8,estandar,tarjeta_debito,1,10,5,mensual,1,call_center,0
120,estandar,tarjeta_debito,0,0,3,mensual,0,referido,0
39,basico,efectivo,3,15,5,mensual,2,web,0
23,estandar,efectivo,2,15,10,anual,3,call_center,1
47,basico,efectivo,3,15,1,anual,1,redes_sociales,0
23,estandar,tarjeta_debito,1,15,4,mensual,0,web,0
35,estandar,tarjeta_credito,2,25,1,mensual,2,referido,0
4,premium,transferencia_bancaria,3,22,3,mensual,3,call_center,0
21,basico,transferencia_bancaria,2,8,5,mensual,0,redes_sociales,0
58,basico,efectivo,3,0,2,anual,1,call_center,0
51,estandar,tarjeta_credito,1,5,5,mensual,1,referido,0
2,basico,tarjeta_credito,1,25,4,mensual,0,referido,0
27,basico,transferencia_bancaria,0,29,2,anual,2,call_center,0
9,premium,transferencia_bancaria,3,17,3,anual,2,referido,0
6,premium,tarjeta_credito,0,15,8,mensual,3,call_center,0
24,basico,transferencia_bancaria,3,26,9,mensual,0,web,0
40,estandar,tarjeta_debito,1,2,5,mensual,2,redes_sociales,1
52,estandar,tarjeta_credito,0,12,5,mensual,0,call_center,0
49,estandar,tarjeta_credito,1,10,7,mensual,0,web,0
53,estandar,tarjeta_credito,3,12,3,mensual,3,redes_sociales,0
31,estandar,transferencia_bancaria,2,21,0,mensual,2,call_center,0
19,basico,efectivo,3,1,3,mensual,2,referido,1
22,estandar,transferencia_bancaria,2,4,7,anual,0,web,1
5,estandar,efectivo,0,17,0,mensual,1,call_center,1
53,estandar,tarjeta_credito,2,8,7,anual,3,call_center,0
30,estandar,tarjeta_debito,1,29,6,mensual,3,referido,0
51,premium,tarjeta_debito,1,1,4,anual,3,redes_sociales,0
36,basico,tarjeta_debito,3,20,4,mensual,1,call_center,0
3,basico,transferencia_bancaria,2,1,10,mensual,0,web,1
16,basico,efectivo,1,11,0,mensual,0,call_center,1
16,premium,tarjeta_credito,2,19,6,anual,2,web,0
22,estandar,tarjeta_debito,1,13,4,mensual,2,web,0
47,estandar,transferencia_bancaria,0,15,47,mensual,0,referido,0
55,estandar,tarjeta_credito,2,3,9,mensual,3,referido,0
57,basico,efectivo,0,15,8,anual,3,referido,0
6,premium,transferencia_bancaria,2,28,5,mensual,0,call_center,1
49,premium,tarjeta_debito,2,5,6,mensual,3,call_center,0
43,premium,transferencia_bancaria,1,13,7,mensual,0,web,0
4,premium,tarjeta_debito,2,12,0,mensual,0,call_center,0
55,estandar,efectivo,3,30,8,anual,3,referido,0
9,estandar,tarjeta_debito,1,7,1,mensual,3,redes_sociales,0
12,estandar,efectivo,2,5,7,mensual,2,web,1
40,estandar,transferencia_bancaria,2,0,7,anual,2,redes_sociales,0
33,estandar,transferencia_bancaria,0,29,2,anual,0,referido,0
7,estandar,tarjeta_debito,0,30,1,mensual,3,web,0
24,premium,efectivo,0,21,7,mensual,1,call_center,0
19,basico,tarjeta_credito,0,27,7,anual,1,web,0
51,basico,tarjeta_credito,2,15,10,mensual,3,call_center,1
48,estandar,tarjeta_credito,0,21,8,mensual,1,web,0
60,estandar,tarjeta_credito,1,18,8,anual,3,call_center,0
37,estandar,transferencia_bancaria,0,11,3,mensual,3,call_center,0
10,estandar,tarjeta_credito,2,11,4,mensual,3,call_center,0
45,estandar,efectivo,2,5,3,mensual,1,web,0
12,premium,transferencia_bancaria,2,6,6,mensual,0,call_center,1
21,estandar,tarjeta_debito,2,29,9,anual,3,call_center,1
16,estandar,tarjeta_credito,1,2,0,mensual,2,referido,0
3,premium,tarjeta_debito,1,11,7,mensual,0,call_center,1
15,basico,tarjeta_debito,3,7,8,mensual,1,referido,0
9,estandar,efectivo,2,26,6,anual,0,referido,0
55,estandar,efectivo,3,16,8,mensual,1,call_center,1
45,estandar,transferencia_bancaria,3,8,10,mensual,2,referido,0
2,estandar,tarjeta_credito,2,13,6,mensual,2,call_center,1
13,premium,transferencia_bancaria,2,21,1,anual,1,referido,0
22,basico,tarjeta_credito,2,21,9,mensual,2,web,0
33,basico,tarjeta_credito,2,18,9,mensual,3,call_center,0
47,basico,tarjeta_debito,1,15,5,anual,2,referido,0
17,estandar,transferencia_bancaria,3,22,27,mensual,1,call_center,1
22,premium,efectivo,2,9,1,anual,1,referido,0
6,estandar,efectivo,2,20,8,anual,1,web,1
33,basico,transferencia_bancaria,2,16,1,anual,0,redes_sociales,0
30,estandar,transferencia_bancaria,0,22,3,mensual,2,call_center,0
28,basico,tarjeta_credito,3,27,5,anual,1,call_center,0
34,estandar,transferencia_bancaria,0,23,8,mensual,2,redes_sociales,0
50,estandar,tarjeta_debito,0,22,9,anual,0,redes_sociales,0
21,estandar,tarjeta_credito,2,24,5,mensual,1,call_center,0
56,premium,efectivo,1,7,5,anual,0,referido,0
11,estandar,tarjeta_debito,2,7,5,anual,1,redes_sociales,0
15,premium,tarjeta_debito,0,22,5,mensual,1,call_center,0
45,estandar,efectivo,2,10,7,mensual,2,referido,0
26,basico,tarjeta_debito,2,26,9,mensual,3,referido,0
11,estandar,tarjeta_credito,1,11,10,mensual,3,call_center,0
20,estandar,tarjeta_debito,0,15,5,mensual,1,referido,0
19,basico,transferencia_bancaria,2,15,4,anual,3,call_center,0
35,estandar,efectivo,2,24,1,mensual,3,redes_sociales,0
42,estandar,transferencia_bancaria,1,7,10,mensual,2,web,1
28,premium,efectivo,0,0,3,mensual,3,web,0
20,basico,tarjeta_credito,2,6,0,mensual,3,call_center,0
49,estandar,efectivo,1,27,5,mensual,0,call_center,0
31,basico,tarjeta_credito,2,5,5,mensual,3,web,1
14,estandar,tarjeta_debito,2,24,6,anual,0,redes_sociales,0
50,estandar,efectivo,0,19,6,mensual,1,web,1
31,estandar,transferencia_bancaria,2,4,6,mensual,2,call_center,1
52,basico,efectivo,2,3,5,anual,0,redes_sociales,0
42,premium,efectivo,3,24,9,mensual,0,redes_sociales,0
53,estandar,tarjeta_debito,1,7,0,mensual,2,web,0
27,estandar,tarjeta_credito,3,27,1,mensual,1,redes_sociales,0
12,estandar,transferencia_bancaria,3,27,0,mensual,2,referido,0
41,estandar,efectivo,3,10,2,mensual,3,redes_sociales,0
54,premium,efectivo,3,15,14,anual,1,web,1
19,estandar,tarjeta_debito,2,3,9,mensual,2,redes_sociales,0
27,estandar,tarjeta_debito,3,6,6,mensual,1,web,1
31,estandar,tarjeta_credito,3,2,8,anual,3,redes_sociales,1
26,estandar,transferencia_bancaria,3,12,3,mensual,0,web,0
58,estandar,transferencia_bancaria,0,6,5,mensual,2,referido,0
22,estandar,efectivo,2,19,9,anual,3,web,1
3,basico,efectivo,1,3,8,mensual,1,referido,1
18,estandar,tarjeta_debito,0,15,45,mensual,3,referido,0
28,premium,efectivo,2,15,6,anual,2,call_center,1
20,basico,tarjeta_debito,2,15,5,anual,3,web,0
8,premium,tarjeta_credito,1,30,0,anual,1,web,0
23,premium,efectivo,0,15,5,mensual,0,web,0
3,premium,transferencia_bancaria,0,20,2,anual,3,web,0
41,basico,transferencia_bancaria,0,6,6,mensual,3,web,0
60,basico,efectivo,2,13,6,mensual,1,call_center,1
18,basico,tarjeta_debito,1,19,48,anual,1,web,0
13,basico,efectivo,2,17,0,mensual,1,call_center,0
47,premium,tarjeta_credito,3,0,5,mensual,0,call_center,0
9,estandar,transferencia_bancaria,1,15,8,mensual,2,web,1
56,basico,tarjeta_debito,3,14,5,anual,2,web,0
60,basico,transferencia_bancaria,0,10,25,anual,2,call_center,1
30,estandar,tarjeta_debito,2,29,1,anual,3,web,0
53,estandar,tarjeta_debito,3,23,9,mensual,0,referido,0
7,estandar,tarjeta_credito,1,0,3,mensual,3,web,1
33,premium,tarjeta_debito,2,26,10,anual,2,referido,0
120,estandar,tarjeta_credito,3,29,5,mensual,0,referido,1
21,premium,tarjeta_debito,1,17,0,anual,2,call_center,0
18,estandar,efectivo,2,26,9,mensual,1,referido,1
48,estandar,efectivo,0,4,9,mensual,2,redes_sociales,1
15,estandar,tarjeta_credito,0,23,21,anual,2,web,0
27,estandar,tarjeta_debito,2,20,0,mensual,2,call_center,0
39,estandar,transferencia_bancaria,2,20,5,mensual,3,web,1
3,basico,tarjeta_debito,3,22,5,anual,3,redes_sociales,0
33,premium,tarjeta_debito,1,17,0,mensual,3,call_center,0
10,basico,tarjeta_debito,0,1,5,anual,3,web,1
29,estandar,tarjeta_credito,0,16,5,anual,1,referido,0
56,estandar,tarjeta_debito,1,15,6,mensual,2,web,1
10,estandar,tarjeta_debito,3,3,1,mensual,2,redes_sociales,1
8,premium,transferencia_bancaria,1,29,2,anual,1,referido,0
47,premium,efectivo,1,11,2,mensual,3,redes_sociales,0
58,basico,transferencia_bancaria,0,13,5,mensual,3,redes_sociales,0
120,estandar,efectivo,0,15,0,mensual,3,referido,0
56,estandar,efectivo,3,12,5,anual,0,referido,0
53,estandar,tarjeta_debito,3,9,3,mensual,2,referido,1
34,basico,tarjeta_debito,3,21,5,mensual,1,web,1
26,premium,tarjeta_credito,0,19,8,mensual,1,call_center,0
25,estandar,transferencia_bancaria,2,20,5,mensual,1,redes_sociales,0
10,basico,tarjeta_debito,1,11,0,mensual,2,referido,0
2,estandar,tarjeta_debito,3,21,5,mensual,1,call_center,0
6,estandar,efectivo,2,12,6,mensual,3,call_center,1
57,estandar,tarjeta_debito,2,6,1,anual,0,redes_sociales,0
25,estandar,tarjeta_credito,0,16,8,anual,2,call_center,0
26,estandar,efectivo,1,18,4,anual,0,referido,1
58,premium,efectivo,2,7,10,mensual,0,call_center,1
37,basico,tarjeta_credito,1,6,6,anual,3,call_center,0
31,basico,transferencia_bancaria,1,27,5,mensual,1,redes_sociales,0
59,premium,tarjeta_credito,0,2,6,mensual,1,referido,0
41,basico,efectivo,2,15,1,mensual,2,call_center,0
59,estandar,tarjeta_credito,2,7,10,mensual,2,call_center,0
52,basico,tarjeta_debito,2,0,9,mensual,2,referido,0
37,estandar,efectivo,1,24,4,anual,0,redes_sociales,0
0,estandar,efectivo,0,3,7,mensual,2,call_center,1
42,premium,transferencia_bancaria,3,10,0,anual,0,call_center,0
8,basico,tarjeta_debito,0,19,10,mensual,3,referido,1
6,basico,efectivo,2,30,7,mensual,0,redes_sociales,0
44,basico,tarjeta_debito,1,21,8,anual,0,referido,0
0,basico,tarjeta_credito,0,27,0,mensual,3,call_center,0
52,estandar,efectivo,1,25,8,mensual,1,call_center,0
16,estandar,tarjeta_debito,2,16,6,mensual,3,redes_sociales,1
48,estandar,tarjeta_credito,3,3,8,anual,2,call_center,1
48,estandar,transferencia_bancaria,2,0,8,mensual,2,redes_sociales,1
42,estandar,tarjeta_debito,2,7,10,mensual,2,redes_sociales,0
35,estandar,transferencia_bancaria,0,22,1,mensual,0,redes_sociales,0
44,estandar,tarjeta_debito,0,16,2,mensual,1,redes_sociales,0
18,estandar,tarjeta_debito,1,13,5,mensual,0,web,0
3,premium,tarjeta_debito,3,15,9,mensual,3,call_center,1
13,premium,tarjeta_debito,2,16,2,mensual,1,call_center,0
34,basico,tarjeta_debito,3,15,10,anual,1,call_center,0
22,basico,transferencia_bancaria,3,2,10,mensual,1,call_center,1
13,basico,tarjeta_credito,2,30,7,mensual,3,redes_sociales,0
43,premium,efectivo,2,30,10,mensual,3,referido,0
27,premium,transferencia_bancaria,2,15,5,mensual,2,web,0
27,basico,tarjeta_debito,2,15,0,mensual,0,referido,0
54,estandar,transferencia_bancaria,2,18,1,mensual,1,call_center,0
38,premium,tarjeta_credito,1,0,8,mensual,3,call_center,1
23,estandar,efectivo,0,24,5,mensual,0,redes_sociales,0
41,estandar,tarjeta_debito,2,13,8,mensual,1,web,0
28,estandar,efectivo,0,30,4,mensual,1,call_center,0
58,estandar,tarjeta_credito,1,11,3,mensual,0,web,0
57,estandar,tarjeta_debito,2,30,2,mensual,1,redes_sociales,0
49,basico,transferencia_bancaria,2,6,10,anual,1,call_center,0
21,premium,tarjeta_debito,3,12,8,anual,3,redes_sociales,0
10,premium,transferencia_bancaria,0,10,3,mensual,3,call_center,1
0,estandar,tarjeta_debito,3,19,9,mensual,1,referido,0
9,estandar,transferencia_bancaria,0,2,1,mensual,1,referido,0
47,estandar,transferencia_bancaria,1,26,5,mensual,1,referido,0
50,premium,efectivo,2,15,4,anual,1,call_center,0
20,basico,transferencia_bancaria,0,24,1,mensual,3,redes_sociales,0
14,estandar,tarjeta_debito,2,10,7,mensual,0,web,1
56,basico,tarjeta_credito,3,27,10,mensual,3,call_center,1
18,estandar,tarjeta_credito,3,10,5,mensual,0,referido,1
4,estandar,tarjeta_credito,2,24,5,mensual,2,call_center,0
39,estandar,tarjeta_debito,3,9,3,mensual,0,call_center,0
38,estandar,tarjeta_debito,0,6,7,mensual,1,redes_sociales,0
57,basico,efectivo,1,18,0,mensual,0,call_center,1
5,basico,tarjeta_debito,0,10,1,mensual,1,referido,0
35,estandar,transferencia_bancaria,2,7,8,mensual,2,redes_sociales,0
42,estandar,tarjeta_credito,1,29,3,mensual,1,redes_sociales,0
58,estandar,tarjeta_debito,0,16,10,anual,0,web,0
59,estandar,tarjeta_credito,0,9,10,anual,0,web,0
21,basico,tarjeta_credito,3,17,7,mensual,1,call_center,0
44,estandar,efectivo,1,8,1,anual,0,referido,0
31,basico,efectivo,3,8,8,anual,2,referido,0
59,estandar,efectivo,0,30,3,mensual,0,call_center,0
54,estandar,transferencia_bancaria,0,27,0,anual,3,call_center,0
55,premium,transferencia_bancaria,3,5,4,mensual,0,referido,0
22,estandar,tarjeta_credito,2,2,0,mensual,1,call_center,0
24,estandar,tarjeta_debito,2,13,4,anual,2,web,1
57,estandar,efectivo,3,30,5,mensual,0,web,1
45,estandar,efectivo,1,26,4,mensual,0,referido,0
47,estandar,efectivo,0,20,2,mensual,0,redes_sociales,0
14,basico,efectivo,2,26,2,mensual,2,web,1
8,premium,transferencia_bancaria,1,0,9,mensual,2,redes_sociales,1
56,basico,transferencia_bancaria,3,9,5,mensual,3,redes_sociales,1
56,estandar,efectivo,1,27,4,anual,0,referido,0
20,premium,efectivo,0,10,5,anual,3,call_center,0
30,basico,tarjeta_debito,2,12,10,anual,2,redes_sociales,0
4,basico,tarjeta_debito,2,7,9,mensual,0,redes_sociales,1
11,basico,transferencia_bancaria,2,14,7,mensual,3,redes_sociales,1
3,estandar,transferencia_bancaria,0,9,5,mensual,0,web,1
2,estandar,tarjeta_debito,3,10,7,mensual,0,referido,0
18,estandar,tarjeta_debito,3,7,0,mensual,3,call_center,0
18,estandar,transferencia_bancaria,3,6,1,mensual,3,referido,1
56,basico,tarjeta_debito,1,25,4,mensual,3,call_center,1
60,basico,tarjeta_debito,0,14,5,mensual,0,web,1
58,estandar,efectivo,3,0,10,mensual,2,web,1
36,estandar,tarjeta_debito,3,7,0,mensual,2,web,0
12,basico,tarjeta_credito,2,21,4,anual,1,web,0
42,basico,tarjeta_credito,0,1,5,mensual,2,call_center,0
42,estandar,efectivo,1,26,2,anual,2,call_center,0
25,basico,tarjeta_credito,2,23,3,anual,1,referido,0
120,estandar,tarjeta_debito,0,17,8,anual,3,web,0
41,basico,efectivo,2,23,0,mensual,2,call_center,1
8,basico,transferencia_bancaria,2,15,5,mensual,0,redes_sociales,1
36,estandar,tarjeta_credito,1,11,9,mensual,1,referido,0
59,estandar,tarjeta_debito,2,9,6,mensual,2,web,1
41,estandar,tarjeta_credito,1,0,3,mensual,1,redes_sociales,1
3,premium,transferencia_bancaria,1,22,8,anual,1,redes_sociales,0
27,basico,tarjeta_debito,3,16,7,mensual,0,web,0
10,estandar,tarjeta_credito,1,5,9,anual,1,call_center,0
57,estandar,tarjeta_credito,2,9,9,mensual,3,referido,0
20,basico,transferencia_bancaria,1,24,5,mensual,0,call_center,1
51,premium,tarjeta_debito,0,7,5,mensual,3,web,0
53,premium,tarjeta_credito,2,15,21,mensual,1,call_center,0
12,estandar,transferencia_bancaria,0,16,0,mensual,1,web,0
7,estandar,tarjeta_credito,0,9,0,anual,0,call_center,0
11,estandar,transferencia_bancaria,2,27,10,mensual,1,web,1
10,basico,tarjeta_credito,2,28,10,mensual,1,referido,0
31,estandar,tarjeta_debito,0,3,9,mensual,0,call_center,0
60,basico,efectivo,2,14,10,mensual,1,web,0
24,basico,tarjeta_credito,3,17,9,mensual,2,web,0
9,basico,tarjeta_debito,3,8,6,anual,1,redes_sociales,1
58,estandar,efectivo,3,10,7,anual,1,redes_sociales,0
3,basico,efectivo,1,2,2,anual,3,redes_sociales,0
29,basico,tarjeta_debito,3,15,3,mensual,2,referido,0
39,estandar,transferencia_bancaria,3,7,0,mensual,2,call_center,0
16,basico,tarjeta_debito,3,15,0,mensual,1,redes_sociales,1
10,estandar,transferencia_bancaria,2,15,3,mensual,2,call_center,0
41,estandar,tarjeta_debito,3,30,6,mensual,2,call_center,1
30,basico,transferencia_bancaria,3,2,9,mensual,0,call_center,1
49,basico,transferencia_bancaria,0,21,10,mensual,0,call_center,0
4,estandar,tarjeta_credito,3,15,5,mensual,3,call_center,1
40,basico,efectivo,3,20,3,mensual,1,call_center,0
14,basico,tarjeta_credito,2,13,5,mensual,3,call_center,0
45,estandar,tarjeta_debito,0,19,3,mensual,0,redes_sociales,0
14,basico,tarjeta_debito,2,13,6,anual,0,redes_sociales,1
8,estandar,efectivo,3,26,2,anual,1,referido,0
1,basico,transferencia_bancaria,3,15,3,anual,2,call_center,1
48,basico,transferencia_bancaria,2,6,5,mensual,3,redes_sociales,1
58,basico,tarjeta_debito,1,13,6,mensual,2,referido,0
38,premium,tarjeta_credito,2,3,5,mensual,2,web,1
37,basico,transferencia_bancaria,2,22,8,mensual,0,call_center,0
60,estandar,tarjeta_debito,2,5,4,mensual,2,referido,0
44,premium,tarjeta_credito,1,25,10,mensual,3,referido,0
27,estandar,transferencia_bancaria,2,21,9,anual,2,referido,0
27,estandar,tarjeta_credito,2,15,6,mensual,0,call_center,1
51,estandar,tarjeta_debito,0,20,5,anual,0,call_center,0
26,basico,tarjeta_debito,2,29,10,mensual,1,call_center,0
31,basico,tarjeta_credito,2,14,6,anual,1,redes_sociales,0
47,estandar,transferencia_bancaria,2,7,0,mensual,3,redes_sociales,0
18,estandar,tarjeta_debito,2,25,9,anual,1,referido,0
60,estandar,tarjeta_debito,1,17,10,mensual,1,call_center,1
18,estandar,tarjeta_credito,0,19,5,mensual,3,redes_sociales,0
9,premium,efectivo,1,27,2,mensual,0,web,0
46,premium,tarjeta_debito,3,5,3,mensual,2,referido,0
9,basico,efectivo,0,15,1,mensual,3,web,0
52,basico,tarjeta_credito,1,5,8,mensual,2,call_center,0
12,estandar,tarjeta_credito,0,15,9,mensual,3,web,1
34,premium,tarjeta_debito,1,15,10,mensual,2,redes_sociales,0
51,estandar,efectivo,1,25,0,anual,1,call_center,0
22,estandar,tarjeta_credito,2,14,5,mensual,0,call_center,0
6,estandar,tarjeta_debito,0,25,0,anual,3,redes_sociales,0
52,premium,efectivo,1,11,9,mensual,0,call_center,0
18,estandar,tarjeta_credito,2,0,9,mensual,1,call_center,0
43,estandar,transferencia_bancaria,1,15,9,mensual,0,call_center,0
39,premium,efectivo,2,8,5,anual,3,call_center,0
13,basico,transferencia_bancaria,1,2,3,mensual,3,web,1
24,estandar,tarjeta_credito,2,15,5,mensual,2,redes_sociales,0
17,estandar,transferencia_bancaria,2,30,7,mensual,3,redes_sociales,1
34,estandar,tarjeta_debito,2,12,6,anual,0,call_center,0
32,basico,transferencia_bancaria,0,15,0,anual,1,redes_sociales,0
19,estandar,efectivo,3,20,6,mensual,2,call_center,0
